DEPTH AC GR PERM POR RT SH SP SPC SW
1829.250 217.545 89.509 0.010 0.100 19.317 43.120 56.639 -86.920 99.900 
1829.375 217.412 88.541 0.010 0.100 19.128 41.782 55.834 -87.726 99.900 
1829.500 216.386 88.106 0.010 0.100 19.199 41.187 55.393 -88.168 99.900 
1829.625 214.533 87.609 0.010 0.100 19.557 40.516 55.332 -88.230 99.900 
1829.750 213.313 89.076 0.010 0.100 20.204 42.519 55.669 -87.894 99.900 
1829.875 214.094 89.407 0.010 0.100 21.074 42.977 56.355 -87.209 99.900 
1830.000 215.669 88.718 0.010 0.100 22.052 42.025 57.368 -86.197 99.900 
1830.125 214.764 89.674 0.010 0.100 23.047 43.350 58.539 -85.028 99.900 
1830.250 211.185 89.878 0.010 0.100 24.001 43.635 59.789 -83.779 99.900 
1830.375 208.617 89.965 0.010 0.100 24.825 43.759 61.041 -82.528 99.900 
1830.500 211.081 90.384 0.010 0.100 25.402 44.349 62.220 -81.349 99.900 
1830.625 216.190 90.514 0.010 0.100 25.663 44.534 63.271 -80.300 99.900 
1830.750 219.702 89.592 0.010 0.100 25.626 43.235 64.181 -79.391 99.900 
1830.875 220.278 90.134 0.010 0.100 25.401 43.997 64.956 -78.617 99.900 
1831.000 218.975 92.192 0.010 0.100 25.132 46.954 65.602 -77.972 99.900 
1831.125 217.442 91.606 0.010 0.100 24.911 46.101 66.147 -77.429 99.900 
1831.250 216.950 90.444 0.010 0.100 24.791 44.434 66.597 -76.980 99.900 
1831.375 217.654 87.564 0.010 0.100 24.765 40.455 66.923 -76.655 99.900 
1831.500 217.345 82.959 0.010 0.100 24.808 34.510 67.092 -76.486 99.900 
1831.625 213.583 78.686 0.010 0.100 24.931 29.423 67.165 -76.415 99.900 
1831.750 207.930 75.557 0.010 0.100 25.082 25.942 67.171 -76.410 99.900 
1831.875 204.785 73.647 0.010 0.100 25.152 23.912 67.169 -76.413 99.900 
1832.000 206.391 71.595 0.010 0.100 25.079 21.808 67.231 -76.352 99.900 
1832.125 209.586 71.001 0.010 0.100 24.821 21.214 67.362 -76.222 99.900 
1832.250 210.837 71.584 0.010 0.100 24.313 21.797 67.577 -76.009 99.900 
1832.375 210.490 73.460 0.010 0.100 23.582 23.717 67.912 -75.675 99.900 
1832.500 211.617 75.795 0.010 0.100 22.714 26.199 68.427 -75.161 99.900 
1832.625 215.706 77.661 0.010 0.100 21.723 28.260 69.084 -74.505 99.900 
1832.750 221.542 78.480 0.010 0.100 20.635 29.188 69.841 -73.748 99.900 
1832.875 226.982 78.053 0.010 0.100 19.549 28.703 70.658 -72.933 99.900 
1833.000 230.165 78.563 0.010 0.100 18.537 29.282 71.466 -72.126 99.900 
1833.125 230.437 80.093 0.010 0.100 17.627 31.054 72.270 -71.323 99.900 
1833.250 228.490 81.677 0.010 0.100 16.854 32.942 73.053 -70.542 99.900 
1833.375 226.639 82.720 0.010 0.100 16.221 34.214 73.792 -69.804 99.900 
1833.500 227.692 84.168 0.010 0.100 15.648 36.022 74.463 -69.134 99.900 
1833.625 232.006 85.929 0.010 0.100 15.054 38.287 75.074 -68.524 99.900 
1833.750 236.988 88.503 0.010 0.100 14.411 41.729 75.637 -67.962 99.900 
1833.875 239.477 91.908 0.010 0.100 13.720 46.540 76.159 -67.440 99.900 
1834.000 237.448 95.890 0.010 0.100 13.002 52.556 76.680 -66.921 99.900 
1834.125 232.318 100.472 0.010 0.100 12.304 60.043 77.169 -66.434 99.900 
1834.250 227.641 106.290 0.010 0.100 11.716 70.498 77.615 -65.988 99.900 
1834.375 226.186 114.160 0.010 0.100 11.284 86.527 78.006 -65.598 99.900 
1834.500 229.435 123.522 0.010 0.100 10.979 99.900 78.313 -65.292 99.900 
1834.625 239.357 130.290 0.010 0.100 10.804 99.900 78.529 -65.078 99.900 
1834.750 256.648 132.121 0.010 0.100 10.768 99.900 78.647 -64.960 99.900 
1834.875 275.870 130.590 0.010 0.100 10.877 99.900 78.678 -64.931 99.900 
1835.000 281.437 126.238 0.010 0.100 11.120 99.900 78.615 -64.995 99.900 
1835.125 262.986 119.655 0.010 0.100 11.527 99.164 78.501 -65.110 99.900 
1835.250 229.540 111.648 0.010 0.100 12.103 81.158 78.370 -65.242 99.900 
1835.375 200.981 102.591 0.010 0.100 12.792 63.725 78.252 -65.361 99.900 
1835.500 192.242 92.588 0.010 0.100 13.535 47.536 78.188 -65.426 99.900 
1835.625 199.882 85.779 0.010 0.100 14.306 38.091 78.204 -65.411 99.900 
1835.750 210.741 83.563 0.010 0.100 15.059 35.261 78.321 -65.296 99.900 
1835.875 218.473 84.799 0.010 0.100 15.730 36.825 78.534 -65.084 99.900 
1836.000 222.617 88.028 0.010 0.100 16.256 41.082 78.838 -64.781 99.900 
1836.125 224.949 92.741 0.010 0.100 16.560 47.763 79.204 -64.416 99.900 
1836.250 226.984 97.838 0.010 0.100 16.542 55.664 79.586 -64.035 99.900 
1836.375 228.786 102.347 0.010 0.100 16.245 63.293 79.958 -63.664 99.900 
1836.500 230.647 106.241 0.010 0.100 15.900 70.405 80.296 -63.327 99.900 
1836.625 233.570 109.477 0.010 0.100 15.625 76.713 80.595 -63.030 99.900 
1836.750 238.100 113.510 0.010 0.100 15.489 85.114 80.838 -62.788 99.900 
1836.875 244.395 118.200 0.010 0.100 15.552 95.694 81.005 -62.622 99.900 
1837.000 252.785 121.292 0.010 0.100 15.828 99.900 81.076 -62.552 99.900 
1837.125 262.324 120.641 0.010 0.100 16.304 99.900 81.054 -62.575 99.900 
1837.250 268.791 117.298 0.010 0.100 16.949 93.588 80.964 -62.666 99.900 
1837.375 265.828 113.967 0.010 0.100 17.757 86.106 80.804 -62.827 99.900 
1837.500 249.808 111.143 0.010 0.100 18.692 80.108 80.581 -63.052 99.900 
1837.625 226.383 108.394 0.010 0.100 19.729 74.560 80.313 -63.320 99.900 
1837.750 208.208 105.663 0.010 0.100 20.826 69.318 80.016 -63.618 99.900 
1837.875 202.025 103.186 0.010 0.100 21.897 64.783 79.695 -63.940 99.900 
1838.000 205.892 102.183 0.010 0.100 22.888 63.004 79.364 -64.273 99.900 
1838.125 212.803 103.705 0.010 0.100 23.753 65.717 79.027 -64.611 99.900 
1838.250 217.548 107.033 0.010 0.100 24.493 71.916 78.680 -64.959 99.900 
1838.375 219.564 110.177 0.010 0.100 25.074 78.127 78.332 -65.308 99.900 
1838.500 219.627 112.117 0.010 0.100 25.483 82.142 77.977 -65.665 99.900 
1838.625 218.876 112.797 0.010 0.100 25.743 83.584 77.582 -66.060 99.900 
1838.750 218.072 112.110 0.010 0.100 25.900 82.128 77.136 -66.508 99.900 
1838.875 216.750 110.197 0.010 0.100 26.105 78.169 76.642 -67.002 99.900 
1839.000 214.801 107.140 0.010 0.100 26.394 72.120 76.103 -67.543 99.900 
1839.125 212.902 102.952 0.010 0.100 26.672 64.366 75.520 -68.127 99.900 
1839.250 211.437 98.117 0.010 0.100 26.861 56.117 74.905 -68.743 99.900 
1839.375 209.102 93.522 0.010 0.100 26.894 48.925 74.271 -69.378 99.900 
1839.500 204.489 89.666 0.010 0.100 26.753 43.339 73.631 -70.019 99.900 
1839.625 198.560 86.528 0.010 0.100 26.423 39.073 73.008 -70.643 99.900 
1839.750 195.111 83.431 0.010 0.100 25.902 35.097 72.424 -71.228 99.900 
1839.875 196.829 80.153 0.010 0.100 25.101 31.124 71.891 -71.763 99.900 
1840.000 202.423 77.841 0.010 0.100 24.093 28.463 71.437 -72.217 99.900 
1840.125 208.014 77.186 0.010 0.100 23.045 27.729 71.107 -72.549 99.900 
1840.250 211.824 78.033 0.010 0.100 22.049 28.680 70.920 -72.736 99.900 
1840.375 214.287 79.485 0.010 0.100 21.215 30.344 70.879 -72.779 99.900 
1840.500 216.141 80.838 0.010 0.100 20.549 31.935 70.984 -72.675 99.900 
1840.625 217.697 82.396 0.010 0.100 20.055 33.817 71.219 -72.441 99.900 
1840.750 219.450 85.338 0.010 0.100 19.726 37.519 71.541 -72.120 99.900 
1840.875 221.396 88.821 0.010 0.100 19.605 42.165 71.934 -71.729 99.900 
1841.000 223.436 90.662 0.010 0.100 19.676 44.744 72.350 -71.313 99.900 
1841.125 225.677 90.810 0.010 0.100 19.949 44.955 72.734 -70.930 99.900 
1841.250 227.671 90.527 0.010 0.100 20.422 44.552 73.057 -70.609 99.900 
1841.375 228.450 90.482 0.010 0.100 21.043 44.489 73.304 -70.362 99.900 
1841.500 228.393 90.697 0.010 0.100 21.750 44.794 73.471 -70.197 99.900 
1841.625 229.878 91.433 0.010 0.100 22.494 45.850 73.555 -70.114 99.900 
1841.750 233.362 91.556 0.010 0.100 23.252 46.028 73.576 -70.095 99.900 
1841.875 236.805 91.044 0.010 0.100 24.018 45.291 73.525 -70.147 99.900 
1842.000 238.474 90.678 0.010 0.100 24.772 44.767 73.422 -70.250 99.900 
1842.125 238.632 91.418 0.010 0.100 25.482 45.828 73.287 -70.387 99.900 
1842.250 238.563 92.456 0.010 0.100 26.168 47.341 73.125 -70.550 99.900 
1842.375 238.278 93.255 0.010 0.100 26.866 48.525 72.949 -70.727 99.900 
1842.500 237.878 94.202 0.010 0.100 27.570 49.953 72.761 -70.915 99.900 
1842.625 237.790 93.787 0.010 0.100 28.290 49.325 72.559 -71.119 99.900 
1842.750 237.881 90.622 0.010 0.100 29.009 44.688 72.356 -71.323 99.900 
1842.875 237.880 88.189 0.010 0.100 29.736 41.301 72.153 -71.528 99.900 
1843.000 237.839 88.140 0.010 0.100 30.394 41.234 71.950 -71.732 99.900 
1843.125 237.990 88.652 0.010 0.100 30.940 41.934 71.752 -71.931 99.900 
1843.250 238.176 89.395 0.010 0.100 31.364 42.960 71.569 -72.114 99.900 
1843.375 238.228 89.062 0.010 0.100 31.591 42.499 71.387 -72.297 99.900 
1843.500 238.211 86.406 0.010 0.100 31.596 38.913 71.183 -72.503 99.900 
1843.625 238.211 84.257 0.010 0.100 31.426 36.135 70.958 -72.729 99.900 
1843.750 238.211 86.067 0.010 0.100 31.249 38.467 70.714 -72.974 99.900 
1843.875 238.211 87.249 0.010 0.100 31.127 40.032 70.506 -73.183 99.900 
1844.000 238.211 86.816 -9999.000 -9999.000 -9999.000 -9999.000 70.312 -9999.000 -9999.000 
1844.125 238.211 85.500 -9999.000 -9999.000 -9999.000 -9999.000 70.133 -9999.000 -9999.000 
1844.250 238.211 82.796 -9999.000 -9999.000 -9999.000 -9999.000 69.954 -9999.000 -9999.000 
1844.375 238.211 80.647 -9999.000 -9999.000 -9999.000 -9999.000 69.771 -9999.000 -9999.000 
1844.500 238.211 81.131 -9999.000 -9999.000 -9999.000 -9999.000 69.605 -9999.000 -9999.000 
1844.625 238.211 82.857 -9999.000 -9999.000 -9999.000 -9999.000 69.472 -9999.000 -9999.000 
1844.750 238.211 84.132 -9999.000 -9999.000 -9999.000 -9999.000 69.383 -9999.000 -9999.000 
1844.875 238.211 85.811 -9999.000 -9999.000 -9999.000 -9999.000 69.304 -9999.000 -9999.000 
1845.000 238.211 88.393 -9999.000 -9999.000 -9999.000 -9999.000 69.242 -9999.000 -9999.000 
1845.125 238.211 92.136 -9999.000 -9999.000 -9999.000 -9999.000 69.195 -9999.000 -9999.000 
1845.250 238.211 97.480 -9999.000 -9999.000 -9999.000 -9999.000 69.130 -9999.000 -9999.000 
1845.375 238.211 102.084 -9999.000 -9999.000 -9999.000 -9999.000 69.075 -9999.000 -9999.000 
1845.500 238.211 105.620 -9999.000 -9999.000 -9999.000 -9999.000 69.036 -9999.000 -9999.000 
1845.625 238.211 107.546 -9999.000 -9999.000 -9999.000 -9999.000 69.002 -9999.000 -9999.000 
1845.750 238.211 108.058 -9999.000 -9999.000 -9999.000 -9999.000 68.995 -9999.000 -9999.000 
1845.875 238.211 107.231 -9999.000 -9999.000 -9999.000 -9999.000 68.990 -9999.000 -9999.000 
1846.000 238.211 103.478 -9999.000 -9999.000 -9999.000 -9999.000 68.970 -9999.000 -9999.000 
1846.125 238.211 98.857 -9999.000 -9999.000 -9999.000 -9999.000 68.942 -9999.000 -9999.000 
1846.250 238.211 93.631 -9999.000 -9999.000 -9999.000 -9999.000 68.960 -9999.000 -9999.000 
1846.375 238.211 92.826 -9999.000 -9999.000 -9999.000 -9999.000 68.969 -9999.000 -9999.000 
1846.500 238.211 92.826 -9999.000 -9999.000 -9999.000 -9999.000 68.965 -9999.000 -9999.000 
1846.625 238.211 92.826 -9999.000 -9999.000 -9999.000 -9999.000 68.991 -9999.000 -9999.000 
1846.750 238.211 92.826 -9999.000 -9999.000 -9999.000 -9999.000 68.973 -9999.000 -9999.000 
1846.875 238.211 92.826 -9999.000 -9999.000 -9999.000 -9999.000 68.915 -9999.000 -9999.000 
1847.000 238.211 92.826 -9999.000 -9999.000 -9999.000 -9999.000 68.836 -9999.000 -9999.000 
1847.125 238.211 92.826 -9999.000 -9999.000 -9999.000 -9999.000 68.763 -9999.000 -9999.000 
1847.250 238.211 92.826 -9999.000 -9999.000 -9999.000 -9999.000 68.645 -9999.000 -9999.000 
1847.375 238.211 92.826 -9999.000 -9999.000 -9999.000 -9999.000 68.522 -9999.000 -9999.000 
1847.500 238.211 5.620 -9999.000 -9999.000 -9999.000 -9999.000 68.401 -9999.000 -9999.000 
1847.625 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 68.246 -9999.000 -9999.000 
1847.750 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 68.112 -9999.000 -9999.000 
1847.875 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 68.001 -9999.000 -9999.000 
1848.000 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.943 -9999.000 -9999.000 
1848.125 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.892 -9999.000 -9999.000 
1848.250 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.867 -9999.000 -9999.000 
1848.375 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.879 -9999.000 -9999.000 
1848.500 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.882 -9999.000 -9999.000 
1848.625 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.884 -9999.000 -9999.000 
1848.750 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.897 -9999.000 -9999.000 
1848.875 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.929 -9999.000 -9999.000 
1849.000 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.931 -9999.000 -9999.000 
1849.125 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.914 -9999.000 -9999.000 
1849.250 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.913 -9999.000 -9999.000 
1849.375 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.922 -9999.000 -9999.000 
1849.500 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.953 -9999.000 -9999.000 
1849.625 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.973 -9999.000 -9999.000 
1849.750 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.980 -9999.000 -9999.000 
1849.875 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 68.002 -9999.000 -9999.000 
1850.000 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 68.027 -9999.000 -9999.000 
1850.125 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 68.059 -9999.000 -9999.000 
1850.250 238.211 0.000 -9999.000 -9999.000 -9999.000 -9999.000 68.062 -9999.000 -9999.000 
1850.375 190.987 0.000 -9999.000 -9999.000 -9999.000 -9999.000 68.046 -9999.000 -9999.000 
1850.500 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 68.031 -9999.000 -9999.000 
1850.625 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 68.041 -9999.000 -9999.000 
1850.750 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 68.020 -9999.000 -9999.000 
1850.875 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.936 -9999.000 -9999.000 
1851.000 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.863 -9999.000 -9999.000 
1851.125 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.816 -9999.000 -9999.000 
1851.250 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.789 -9999.000 -9999.000 
1851.375 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.753 -9999.000 -9999.000 
1851.500 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.703 -9999.000 -9999.000 
1851.625 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.629 -9999.000 -9999.000 
1851.750 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.557 -9999.000 -9999.000 
1851.875 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.524 -9999.000 -9999.000 
1852.000 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.512 -9999.000 -9999.000 
1852.125 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.485 -9999.000 -9999.000 
1852.250 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.446 -9999.000 -9999.000 
1852.375 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.395 -9999.000 -9999.000 
1852.500 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.345 -9999.000 -9999.000 
1852.625 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.334 -9999.000 -9999.000 
1852.750 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.327 -9999.000 -9999.000 
1852.875 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.314 -9999.000 -9999.000 
1853.000 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.282 -9999.000 -9999.000 
1853.125 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.220 -9999.000 -9999.000 
1853.250 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.148 -9999.000 -9999.000 
1853.375 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.104 -9999.000 -9999.000 
1853.500 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 67.060 -9999.000 -9999.000 
1853.625 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.998 -9999.000 -9999.000 
1853.750 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.923 -9999.000 -9999.000 
1853.875 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.830 -9999.000 -9999.000 
1854.000 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.751 -9999.000 -9999.000 
1854.125 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.730 -9999.000 -9999.000 
1854.250 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.721 -9999.000 -9999.000 
1854.375 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.703 -9999.000 -9999.000 
1854.500 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.694 -9999.000 -9999.000 
1854.625 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.674 -9999.000 -9999.000 
1854.750 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.657 -9999.000 -9999.000 
1854.875 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.658 -9999.000 -9999.000 
1855.000 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.658 -9999.000 -9999.000 
1855.125 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.623 -9999.000 -9999.000 
1855.250 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.572 -9999.000 -9999.000 
1855.375 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.508 -9999.000 -9999.000 
1855.500 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.416 -9999.000 -9999.000 
1855.625 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.345 -9999.000 -9999.000 
1855.750 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.292 -9999.000 -9999.000 
1855.875 0.000 0.000 -9999.000 -9999.000 -9999.000 -9999.000 66.220 -9999.000 -9999.000 
1856.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1856.125 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1856.250 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1856.375 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1856.500 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1856.625 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1856.750 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1856.875 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1857.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1857.125 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1857.250 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1857.375 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1857.500 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1857.625 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1857.750 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1857.875 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1858.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1858.125 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1858.250 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1858.375 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1858.500 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1858.625 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1858.750 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1858.875 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1859.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1859.125 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1859.250 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1859.375 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1859.500 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1859.625 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1859.750 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1859.875 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
1860.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 -9999.000 
